Date and Time,Location Code,Energy kWh
7/1/22 18:00,CWSS_BLK-A,6.59
7/1/22 18:00,CWSS_BLK-CDE,6.14
7/1/22 19:00,CWSS_BLK-A,1.57
7/1/22 19:00,CWSS_BLK-B,1.41
7/1/22 19:00,CWSS_BLK-CDE,1.41
7/1/22 19:00,CWSS_BLK-I,0.99
7/1/22 20:00,CWSS_BLK-CDE,0.1
7/1/22 20:00,CWSS_BLK-B,0.03
7/1/22 20:00,CWSS_BLK-A,0.06
7/1/22 20:00,CWSS_BLK-I,0.06
7/1/22 21:00,CWSS_BLK-B,0
7/1/22 21:00,CWSS_BLK-I,0.03
7/1/22 21:00,CWSS_BLK-CDE,0
7/1/22 21:00,CWSS_BLK-A,0
8/1/22 1:00,CWSS_BLK-A,0
8/1/22 1:00,CWSS_BLK-CDE,0
8/1/22 1:00,CWSS_BLK-B,0
8/1/22 1:00,CWSS_BLK-I,0
8/1/22 2:00,CWSS_BLK-B,0
8/1/22 2:00,CWSS_BLK-CDE,0
8/1/22 2:00,CWSS_BLK-I,0.03
8/1/22 2:00,CWSS_BLK-A,0
8/1/22 3:00,CWSS_BLK-B,0
8/1/22 3:00,CWSS_BLK-A,0
8/1/22 3:00,CWSS_BLK-CDE,0
8/1/22 3:00,CWSS_BLK-I,0
8/1/22 4:00,CWSS_BLK-B,0
8/1/22 4:00,CWSS_BLK-I,0
8/1/22 4:00,CWSS_BLK-A,0
8/1/22 4:00,CWSS_BLK-CDE,0
8/1/22 5:00,CWSS_BLK-A,0.06
8/1/22 5:00,CWSS_BLK-I,0
8/1/22 5:00,CWSS_BLK-B,0
8/1/22 5:00,CWSS_BLK-CDE,0
8/1/22 6:00,CWSS_BLK-CDE,0
8/1/22 6:00,CWSS_BLK-I,0
8/1/22 6:00,CWSS_BLK-A,0
8/1/22 6:00,CWSS_BLK-B,0
8/1/22 7:00,CWSS_BLK-CDE,0
8/1/22 7:00,CWSS_BLK-A,0
8/1/22 7:00,CWSS_BLK-B,0.06
8/1/22 7:00,CWSS_BLK-I,0.03
8/1/22 8:00,CWSS_BLK-B,3.14
8/1/22 8:00,CWSS_BLK-CDE,3.2
8/1/22 8:00,CWSS_BLK-I,1.92
8/1/22 8:00,CWSS_BLK-A,3.39
8/1/22 9:00,CWSS_BLK-I,11.72
8/1/22 9:00,CWSS_BLK-CDE,21.09
8/1/22 9:00,CWSS_BLK-B,19.72
8/1/22 9:00,CWSS_BLK-A,21.95
8/1/22 10:00,CWSS_BLK-A,67.81
8/1/22 10:00,CWSS_BLK-I,35.68
8/1/22 10:00,CWSS_BLK-B,59.65
8/1/22 10:00,CWSS_BLK-CDE,65.27
8/1/22 11:00,CWSS_BLK-A,98.97
8/1/22 11:00,CWSS_BLK-CDE,95.48
8/1/22 11:00,CWSS_BLK-B,88.73
8/1/22 11:00,CWSS_BLK-I,61.72
8/1/22 12:00,CWSS_BLK-I,64.92
8/1/22 12:00,CWSS_BLK-A,105.21
8/1/22 12:00,CWSS_BLK-B,89.63
8/1/22 12:00,CWSS_BLK-CDE,99.74
8/1/22 13:00,CWSS_BLK-A,86.69
8/1/22 13:00,CWSS_BLK-I,53.34
8/1/22 13:00,CWSS_BLK-CDE,81.24
8/1/22 13:00,CWSS_BLK-B,72.28
8/1/22 14:00,CWSS_BLK-B,68.64
8/1/22 14:00,CWSS_BLK-A,77.18
8/1/22 14:00,CWSS_BLK-I,50.24
8/1/22 14:00,CWSS_BLK-CDE,72.86
8/1/22 15:00,CWSS_BLK-I,74.25
8/1/22 15:00,CWSS_BLK-B,98.3
8/1/22 15:00,CWSS_BLK-CDE,107.46
8/1/22 15:00,CWSS_BLK-A,112.96
8/1/22 16:00,CWSS_BLK-B,44.32
8/1/22 16:00,CWSS_BLK-CDE,48
8/1/22 16:00,CWSS_BLK-A,50.97
8/1/22 16:00,CWSS_BLK-I,32.9
8/1/22 17:00,CWSS_BLK-A,40.96
8/1/22 17:00,CWSS_BLK-B,36.07
8/1/22 17:00,CWSS_BLK-CDE,38.56
8/1/22 17:00,CWSS_BLK-I,26.82
8/1/22 18:00,CWSS_BLK-B,18.76
8/1/22 18:00,CWSS_BLK-I,14.01
8/1/22 18:00,CWSS_BLK-A,21.28
8/1/22 18:00,CWSS_BLK-CDE,20.07
8/1/22 19:00,CWSS_BLK-CDE,7.93
8/1/22 19:00,CWSS_BLK-I,5.57
8/1/22 19:00,CWSS_BLK-A,8.36
8/1/22 19:00,CWSS_BLK-B,7.26
8/1/22 20:00,CWSS_BLK-B,0.22
8/1/22 20:00,CWSS_BLK-CDE,0.22
8/1/22 20:00,CWSS_BLK-A,0.25
8/1/22 20:00,CWSS_BLK-I,0.16
8/1/22 21:00,CWSS_BLK-I,0
8/1/22 21:00,CWSS_BLK-CDE,0
8/1/22 21:00,CWSS_BLK-B,0
8/1/22 21:00,CWSS_BLK-A,0
9/1/22 1:00,CWSS_BLK-I,0
9/1/22 1:00,CWSS_BLK-A,0
9/1/22 1:00,CWSS_BLK-B,0
9/1/22 1:00,CWSS_BLK-CDE,0
9/1/22 2:00,CWSS_BLK-B,0
9/1/22 2:00,CWSS_BLK-CDE,0
9/1/22 2:00,CWSS_BLK-A,0
9/1/22 2:00,CWSS_BLK-I,0.03
9/1/22 3:00,CWSS_BLK-B,0
9/1/22 3:00,CWSS_BLK-A,0
9/1/22 3:00,CWSS_BLK-I,0
9/1/22 3:00,CWSS_BLK-CDE,0
9/1/22 4:00,CWSS_BLK-CDE,0
9/1/22 4:00,CWSS_BLK-A,0
9/1/22 4:00,CWSS_BLK-B,0
9/1/22 4:00,CWSS_BLK-I,0
9/1/22 5:00,CWSS_BLK-CDE,0
9/1/22 5:00,CWSS_BLK-I,0.03
9/1/22 5:00,CWSS_BLK-B,0
9/1/22 5:00,CWSS_BLK-A,0
9/1/22 6:00,CWSS_BLK-B,0
9/1/22 6:00,CWSS_BLK-I,0
9/1/22 6:00,CWSS_BLK-A,0
9/1/22 6:00,CWSS_BLK-CDE,0
9/1/22 7:00,CWSS_BLK-B,0
9/1/22 7:00,CWSS_BLK-I,0
9/1/22 7:00,CWSS_BLK-CDE,0
9/1/22 7:00,CWSS_BLK-A,0
9/1/22 8:00,CWSS_BLK-CDE,3.64
9/1/22 8:00,CWSS_BLK-I,2.13
9/1/22 8:00,CWSS_BLK-B,3.55
9/1/22 8:00,CWSS_BLK-A,3.87
9/1/22 9:00,CWSS_BLK-B,23.65
9/1/22 9:00,CWSS_BLK-I,12.2
9/1/22 9:00,CWSS_BLK-CDE,24.7
9/1/22 9:00,CWSS_BLK-A,24.5
9/1/22 10:00,CWSS_BLK-B,43.72
9/1/22 10:00,CWSS_BLK-CDE,46.27
9/1/22 10:00,CWSS_BLK-I,27.26
9/1/22 10:00,CWSS_BLK-A,48.1
9/1/22 11:00,CWSS_BLK-B,85.82
9/1/22 11:00,CWSS_BLK-I,60.63
9/1/22 11:00,CWSS_BLK-A,95.72
9/1/22 11:00,CWSS_BLK-CDE,91.42
9/1/22 12:00,CWSS_BLK-I,56.45
9/1/22 12:00,CWSS_BLK-B,68.9
9/1/22 12:00,CWSS_BLK-A,90.91
9/1/22 12:00,CWSS_BLK-CDE,85.95
9/1/22 13:00,CWSS_BLK-A,131.14
9/1/22 13:00,CWSS_BLK-I,85.53
9/1/22 13:00,CWSS_BLK-CDE,124.07
9/1/22 13:00,CWSS_BLK-B,87.97
9/1/22 14:00,CWSS_BLK-B,78.81
9/1/22 14:00,CWSS_BLK-I,67.65
9/1/22 14:00,CWSS_BLK-CDE,100.2
9/1/22 14:00,CWSS_BLK-A,107
9/1/22 15:00,CWSS_BLK-B,69.99
9/1/22 15:00,CWSS_BLK-CDE,81.89
9/1/22 15:00,CWSS_BLK-A,85.69
9/1/22 15:00,CWSS_BLK-I,59.03
9/1/22 16:00,CWSS_BLK-I,71.52
9/1/22 16:00,CWSS_BLK-B,88.83
9/1/22 16:00,CWSS_BLK-A,105.03
9/1/22 16:00,CWSS_BLK-CDE,101.99
9/1/22 17:00,CWSS_BLK-CDE,74.37
9/1/22 17:00,CWSS_BLK-I,53.25
9/1/22 17:00,CWSS_BLK-A,74.76
9/1/22 17:00,CWSS_BLK-B,62.35
9/1/22 18:00,CWSS_BLK-CDE,48.74
9/1/22 18:00,CWSS_BLK-I,37.41
9/1/22 18:00,CWSS_BLK-A,46.98
9/1/22 18:00,CWSS_BLK-B,38.15
9/1/22 19:00,CWSS_BLK-CDE,9.7
9/1/22 19:00,CWSS_BLK-A,9.22
9/1/22 19:00,CWSS_BLK-B,7.49
9/1/22 19:00,CWSS_BLK-I,8.45
9/1/22 20:00,CWSS_BLK-CDE,0.16
9/1/22 20:00,CWSS_BLK-A,0.16
9/1/22 20:00,CWSS_BLK-I,0.13
9/1/22 20:00,CWSS_BLK-B,0.13
9/1/22 21:00,CWSS_BLK-CDE,0
9/1/22 21:00,CWSS_BLK-A,0
9/1/22 21:00,CWSS_BLK-B,0
9/1/22 21:00,CWSS_BLK-I,0
10/1/22 1:00,CWSS_BLK-B,0
10/1/22 1:00,CWSS_BLK-I,0.03
10/1/22 1:00,CWSS_BLK-A,0
10/1/22 1:00,CWSS_BLK-CDE,0
10/1/22 2:00,CWSS_BLK-CDE,0
10/1/22 2:00,CWSS_BLK-A,0.03
10/1/22 2:00,CWSS_BLK-B,0
10/1/22 2:00,CWSS_BLK-I,0
10/1/22 3:00,CWSS_BLK-B,0
10/1/22 3:00,CWSS_BLK-CDE,0
10/1/22 3:00,CWSS_BLK-I,0
10/1/22 3:00,CWSS_BLK-A,0
10/1/22 4:00,CWSS_BLK-A,0
10/1/22 4:00,CWSS_BLK-I,0
10/1/22 4:00,CWSS_BLK-B,0
10/1/22 4:00,CWSS_BLK-CDE,0
10/1/22 5:00,CWSS_BLK-A,0
10/1/22 5:00,CWSS_BLK-I,0
10/1/22 5:00,CWSS_BLK-CDE,0
10/1/22 5:00,CWSS_BLK-B,0
10/1/22 6:00,CWSS_BLK-CDE,0
10/1/22 6:00,CWSS_BLK-A,0
10/1/22 6:00,CWSS_BLK-B,0
10/1/22 6:00,CWSS_BLK-I,0.03
10/1/22 7:00,CWSS_BLK-A,0
10/1/22 7:00,CWSS_BLK-B,0
10/1/22 7:00,CWSS_BLK-I,0
10/1/22 7:00,CWSS_BLK-CDE,0
10/1/22 8:00,CWSS_BLK-B,3.11
10/1/22 8:00,CWSS_BLK-I,1.92
10/1/22 8:00,CWSS_BLK-A,3.33
10/1/22 8:00,CWSS_BLK-CDE,3.17
10/1/22 9:00,CWSS_BLK-B,19.43
10/1/22 9:00,CWSS_BLK-A,20.7
10/1/22 9:00,CWSS_BLK-I,10.24
10/1/22 9:00,CWSS_BLK-CDE,20.57
10/1/22 10:00,CWSS_BLK-I,34.47
10/1/22 10:00,CWSS_BLK-B,57.38
10/1/22 10:00,CWSS_BLK-CDE,62.92
10/1/22 10:00,CWSS_BLK-A,65.51
10/1/22 11:00,CWSS_BLK-B,72.51
10/1/22 11:00,CWSS_BLK-CDE,79.35
10/1/22 11:00,CWSS_BLK-I,49.31
10/1/22 11:00,CWSS_BLK-A,83.1
10/1/22 12:00,CWSS_BLK-I,76.26
10/1/22 12:00,CWSS_BLK-B,105.8
10/1/22 12:00,CWSS_BLK-A,119.33
10/1/22 12:00,CWSS_BLK-CDE,114.36
10/1/22 13:00,CWSS_BLK-A,98.09
10/1/22 13:00,CWSS_BLK-I,64.32
10/1/22 13:00,CWSS_BLK-CDE,93.75
10/1/22 13:00,CWSS_BLK-B,86.21
10/1/22 14:00,CWSS_BLK-B,79.04
10/1/22 14:00,CWSS_BLK-A,92.16
10/1/22 14:00,CWSS_BLK-I,59.43
10/1/22 14:00,CWSS_BLK-CDE,86.72
10/1/22 15:00,CWSS_BLK-A,74.23
10/1/22 15:00,CWSS_BLK-CDE,71.23
10/1/22 15:00,CWSS_BLK-I,48.93
10/1/22 15:00,CWSS_BLK-B,64.35
10/1/22 16:00,CWSS_BLK-B,87.42
10/1/22 16:00,CWSS_BLK-CDE,99.42
10/1/22 16:00,CWSS_BLK-A,102.17
10/1/22 16:00,CWSS_BLK-I,70.05
10/1/22 17:00,CWSS_BLK-B,62.11
10/1/22 17:00,CWSS_BLK-CDE,72.99
10/1/22 17:00,CWSS_BLK-I,52.71
10/1/22 17:00,CWSS_BLK-A,73.93
10/1/22 18:00,CWSS_BLK-CDE,37.64
10/1/22 18:00,CWSS_BLK-I,28.03
10/1/22 18:00,CWSS_BLK-B,30.59
10/1/22 18:00,CWSS_BLK-A,36.93
10/1/22 19:00,CWSS_BLK-I,4.64
10/1/22 19:00,CWSS_BLK-CDE,6.41
10/1/22 19:00,CWSS_BLK-A,6.6
10/1/22 19:00,CWSS_BLK-B,5.66
10/1/22 20:00,CWSS_BLK-A,0.26
10/1/22 20:00,CWSS_BLK-I,0.16
10/1/22 20:00,CWSS_BLK-B,0.22
10/1/22 20:00,CWSS_BLK-CDE,0.22
10/1/22 21:00,CWSS_BLK-A,0
10/1/22 21:00,CWSS_BLK-CDE,0
10/1/22 21:00,CWSS_BLK-I,0
10/1/22 21:00,CWSS_BLK-B,0
11/1/22 1:00,CWSS_BLK-B,0
11/1/22 1:00,CWSS_BLK-A,0
11/1/22 1:00,CWSS_BLK-CDE,0
11/1/22 1:00,CWSS_BLK-I,0.03
11/1/22 2:00,CWSS_BLK-B,0
11/1/22 2:00,CWSS_BLK-A,0
11/1/22 2:00,CWSS_BLK-CDE,0
11/1/22 2:00,CWSS_BLK-I,0.03
11/1/22 3:00,CWSS_BLK-A,0
11/1/22 3:00,CWSS_BLK-CDE,0
11/1/22 3:00,CWSS_BLK-B,0
11/1/22 3:00,CWSS_BLK-I,0
11/1/22 4:00,CWSS_BLK-CDE,0
11/1/22 4:00,CWSS_BLK-B,0
11/1/22 4:00,CWSS_BLK-I,0
11/1/22 4:00,CWSS_BLK-A,0.03
11/1/22 5:00,CWSS_BLK-A,0
11/1/22 5:00,CWSS_BLK-B,0
11/1/22 5:00,CWSS_BLK-CDE,0
11/1/22 5:00,CWSS_BLK-I,0
11/1/22 6:00,CWSS_BLK-I,0
11/1/22 6:00,CWSS_BLK-CDE,0
11/1/22 6:00,CWSS_BLK-B,0
11/1/22 6:00,CWSS_BLK-A,0
11/1/22 7:00,CWSS_BLK-B,0
11/1/22 7:00,CWSS_BLK-I,0.03
11/1/22 7:00,CWSS_BLK-A,0
11/1/22 7:00,CWSS_BLK-CDE,0
11/1/22 8:00,CWSS_BLK-B,3.26
11/1/22 8:00,CWSS_BLK-CDE,3.4
11/1/22 8:00,CWSS_BLK-A,3.55
11/1/22 8:00,CWSS_BLK-I,1.99
11/1/22 9:00,CWSS_BLK-CDE,33.79
11/1/22 9:00,CWSS_BLK-I,17.27
11/1/22 9:00,CWSS_BLK-A,33.56
11/1/22 9:00,CWSS_BLK-B,31.72
11/1/22 10:00,CWSS_BLK-I,30.76
11/1/22 10:00,CWSS_BLK-B,50.63
11/1/22 10:00,CWSS_BLK-A,58.08
11/1/22 10:00,CWSS_BLK-CDE,55.64
11/1/22 11:00,CWSS_BLK-B,72.89
11/1/22 11:00,CWSS_BLK-I,50.14
11/1/22 11:00,CWSS_BLK-A,83.58
11/1/22 11:00,CWSS_BLK-CDE,79.62
11/1/22 12:00,CWSS_BLK-B,92.88
11/1/22 12:00,CWSS_BLK-CDE,103.08
11/1/22 12:00,CWSS_BLK-A,107.46
11/1/22 12:00,CWSS_BLK-I,66.69
11/1/22 13:00,CWSS_BLK-I,50.78
11/1/22 13:00,CWSS_BLK-B,69
11/1/22 13:00,CWSS_BLK-A,79.78
11/1/22 13:00,CWSS_BLK-CDE,75.68
11/1/22 14:00,CWSS_BLK-A,78.55
11/1/22 14:00,CWSS_BLK-I,51.93
11/1/22 14:00,CWSS_BLK-CDE,75.04
11/1/22 14:00,CWSS_BLK-B,69.09
11/1/22 15:00,CWSS_BLK-A,55.61
11/1/22 15:00,CWSS_BLK-CDE,52.64
11/1/22 15:00,CWSS_BLK-I,35.97
11/1/22 15:00,CWSS_BLK-B,48.61
11/1/22 16:00,CWSS_BLK-A,52.87
11/1/22 16:00,CWSS_BLK-CDE,49.76
11/1/22 16:00,CWSS_BLK-I,34.68
11/1/22 16:00,CWSS_BLK-B,46.49
11/1/22 17:00,CWSS_BLK-B,32.23
11/1/22 17:00,CWSS_BLK-A,36.55
11/1/22 17:00,CWSS_BLK-CDE,34.42
11/1/22 17:00,CWSS_BLK-I,24
11/1/22 18:00,CWSS_BLK-A,33.92
11/1/22 18:00,CWSS_BLK-I,22.98
11/1/22 18:00,CWSS_BLK-CDE,32.61
11/1/22 18:00,CWSS_BLK-B,29.73
11/1/22 19:00,CWSS_BLK-I,8.54
11/1/22 19:00,CWSS_BLK-B,11.3
11/1/22 19:00,CWSS_BLK-CDE,12.16
11/1/22 19:00,CWSS_BLK-A,12.93
11/1/22 20:00,CWSS_BLK-CDE,0.67
11/1/22 20:00,CWSS_BLK-A,0.7
11/1/22 20:00,CWSS_BLK-I,0.48
11/1/22 20:00,CWSS_BLK-B,0.57
11/1/22 21:00,CWSS_BLK-A,0
11/1/22 21:00,CWSS_BLK-B,0
11/1/22 21:00,CWSS_BLK-I,0
11/1/22 21:00,CWSS_BLK-CDE,0
11/1/22 22:00,CWSS_BLK-B,0
11/1/22 22:00,CWSS_BLK-I,0.03
11/1/22 22:00,CWSS_BLK-CDE,0
11/1/22 22:00,CWSS_BLK-A,0
11/1/22 23:00,CWSS_BLK-B,0
11/1/22 23:00,CWSS_BLK-A,0
11/1/22 23:00,CWSS_BLK-CDE,0
11/1/22 23:00,CWSS_BLK-I,0
12/1/22 1:00,CWSS_BLK-A,0
12/1/22 1:00,CWSS_BLK-I,0.03
12/1/22 1:00,CWSS_BLK-B,0
12/1/22 1:00,CWSS_BLK-CDE,0
12/1/22 2:00,CWSS_BLK-I,0
12/1/22 2:00,CWSS_BLK-A,0
12/1/22 2:00,CWSS_BLK-CDE,0
12/1/22 2:00,CWSS_BLK-B,0
12/1/22 3:00,CWSS_BLK-B,0
12/1/22 3:00,CWSS_BLK-I,0
12/1/22 3:00,CWSS_BLK-A,0
12/1/22 3:00,CWSS_BLK-CDE,0
12/1/22 4:00,CWSS_BLK-I,0
12/1/22 4:00,CWSS_BLK-CDE,0
12/1/22 4:00,CWSS_BLK-B,0.03
12/1/22 4:00,CWSS_BLK-A,0
12/1/22 5:00,CWSS_BLK-CDE,0
12/1/22 5:00,CWSS_BLK-A,0.06
12/1/22 5:00,CWSS_BLK-I,0.03
12/1/22 5:00,CWSS_BLK-B,0
12/1/22 6:00,CWSS_BLK-A,0
12/1/22 6:00,CWSS_BLK-I,0
12/1/22 6:00,CWSS_BLK-CDE,0
12/1/22 6:00,CWSS_BLK-B,0
12/1/22 7:00,CWSS_BLK-A,0
12/1/22 7:00,CWSS_BLK-B,0
12/1/22 7:00,CWSS_BLK-I,0
12/1/22 7:00,CWSS_BLK-CDE,0
12/1/22 8:00,CWSS_BLK-B,2.91
12/1/22 8:00,CWSS_BLK-I,1.99
12/1/22 8:00,CWSS_BLK-CDE,3.01
12/1/22 8:00,CWSS_BLK-A,3.2
12/1/22 9:00,CWSS_BLK-A,21.95
12/1/22 9:00,CWSS_BLK-I,13.25
12/1/22 9:00,CWSS_BLK-B,19.68
12/1/22 9:00,CWSS_BLK-CDE,20.74
12/1/22 10:00,CWSS_BLK-I,46.17
12/1/22 10:00,CWSS_BLK-B,73.13
12/1/22 10:00,CWSS_BLK-A,83.2
12/1/22 10:00,CWSS_BLK-CDE,79.8
12/1/22 11:00,CWSS_BLK-A,89.32
12/1/22 11:00,CWSS_BLK-B,78.89
12/1/22 11:00,CWSS_BLK-CDE,85.82
12/1/22 11:00,CWSS_BLK-I,55.1
12/1/22 12:00,CWSS_BLK-A,92.52
12/1/22 12:00,CWSS_BLK-I,59.37
12/1/22 12:00,CWSS_BLK-B,81.16
12/1/22 12:00,CWSS_BLK-CDE,88.7
12/1/22 13:00,CWSS_BLK-A,124.38
12/1/22 13:00,CWSS_BLK-B,106.46
12/1/22 13:00,CWSS_BLK-I,79.46
12/1/22 13:00,CWSS_BLK-CDE,118.18
12/1/22 14:00,CWSS_BLK-B,114.27
12/1/22 14:00,CWSS_BLK-CDE,126.91
12/1/22 14:00,CWSS_BLK-I,86.87
12/1/22 14:00,CWSS_BLK-A,133.47
12/1/22 15:00,CWSS_BLK-A,100.67
12/1/22 15:00,CWSS_BLK-I,66.72
12/1/22 15:00,CWSS_BLK-CDE,96.29
12/1/22 15:00,CWSS_BLK-B,86.59
12/1/22 16:00,CWSS_BLK-I,73.56
12/1/22 16:00,CWSS_BLK-CDE,104.9
12/1/22 16:00,CWSS_BLK-A,108.33
12/1/22 16:00,CWSS_BLK-B,92
12/1/22 17:00,CWSS_BLK-CDE,68.1
12/1/22 17:00,CWSS_BLK-I,50.04
12/1/22 17:00,CWSS_BLK-B,59.65
12/1/22 17:00,CWSS_BLK-A,69.48
12/1/22 18:00,CWSS_BLK-I,27.17
12/1/22 18:00,CWSS_BLK-CDE,35.65
12/1/22 18:00,CWSS_BLK-B,29.09
12/1/22 18:00,CWSS_BLK-A,35.08
12/1/22 19:00,CWSS_BLK-A,9.72
12/1/22 19:00,CWSS_BLK-CDE,10.04
12/1/22 19:00,CWSS_BLK-I,8.36
12/1/22 19:00,CWSS_BLK-B,7.81
12/1/22 20:00,CWSS_BLK-CDE,0.22
12/1/22 20:00,CWSS_BLK-B,0.19
12/1/22 20:00,CWSS_BLK-A,0.29
12/1/22 20:00,CWSS_BLK-I,0.16
12/1/22 21:00,CWSS_BLK-B,0
12/1/22 21:00,CWSS_BLK-CDE,0
12/1/22 21:00,CWSS_BLK-A,0
12/1/22 21:00,CWSS_BLK-I,0
12/1/22 22:00,CWSS_BLK-CDE,0
12/1/22 22:00,CWSS_BLK-I,0
12/1/22 22:00,CWSS_BLK-B,0
12/1/22 22:00,CWSS_BLK-A,0
12/1/22 23:00,CWSS_BLK-A,0
12/1/22 23:00,CWSS_BLK-CDE,0
12/1/22 23:00,CWSS_BLK-B,0
12/1/22 23:00,CWSS_BLK-I,0
13/1/22 1:00,CWSS_BLK-I,0
13/1/22 1:00,CWSS_BLK-B,0
13/1/22 1:00,CWSS_BLK-A,0
13/1/22 1:00,CWSS_BLK-CDE,0
13/1/22 2:00,CWSS_BLK-I,0.03
13/1/22 2:00,CWSS_BLK-A,0
13/1/22 2:00,CWSS_BLK-CDE,0
13/1/22 2:00,CWSS_BLK-B,0
13/1/22 3:00,CWSS_BLK-B,0
13/1/22 3:00,CWSS_BLK-CDE,0
13/1/22 3:00,CWSS_BLK-I,0
13/1/22 3:00,CWSS_BLK-A,0
13/1/22 4:00,CWSS_BLK-B,0
13/1/22 4:00,CWSS_BLK-A,0
13/1/22 4:00,CWSS_BLK-I,0.03
13/1/22 4:00,CWSS_BLK-CDE,0
13/1/22 5:00,CWSS_BLK-CDE,0
13/1/22 5:00,CWSS_BLK-I,0
13/1/22 5:00,CWSS_BLK-A,0
13/1/22 5:00,CWSS_BLK-B,0
13/1/22 6:00,CWSS_BLK-A,0
13/1/22 6:00,CWSS_BLK-I,0
13/1/22 6:00,CWSS_BLK-CDE,0
13/1/22 6:00,CWSS_BLK-B,0
13/1/22 7:00,CWSS_BLK-CDE,0
13/1/22 7:00,CWSS_BLK-A,0
13/1/22 7:00,CWSS_BLK-B,0.03
13/1/22 7:00,CWSS_BLK-I,0
13/1/22 8:00,CWSS_BLK-CDE,3.04
13/1/22 8:00,CWSS_BLK-B,2.85
13/1/22 8:00,CWSS_BLK-A,3.19
13/1/22 8:00,CWSS_BLK-I,1.69
13/1/22 9:00,CWSS_BLK-I,10.27
13/1/22 9:00,CWSS_BLK-CDE,24.26
13/1/22 9:00,CWSS_BLK-A,23.49
13/1/22 9:00,CWSS_BLK-B,23.07
13/1/22 10:00,CWSS_BLK-CDE,67.58
13/1/22 10:00,CWSS_BLK-I,36.2
13/1/22 10:00,CWSS_BLK-A,69.85
13/1/22 10:00,CWSS_BLK-B,60.89
13/1/22 11:00,CWSS_BLK-B,87.49
13/1/22 11:00,CWSS_BLK-CDE,96.29
13/1/22 11:00,CWSS_BLK-I,60.41
13/1/22 11:00,CWSS_BLK-A,100.27
13/1/22 12:00,CWSS_BLK-A,122.66
13/1/22 12:00,CWSS_BLK-B,106.5
13/1/22 12:00,CWSS_BLK-I,76.26
13/1/22 12:00,CWSS_BLK-CDE,117.15
13/1/22 13:00,CWSS_BLK-I,77.98
13/1/22 13:00,CWSS_BLK-B,105.12
13/1/22 13:00,CWSS_BLK-CDE,115.79
13/1/22 13:00,CWSS_BLK-A,121.12
13/1/22 14:00,CWSS_BLK-B,84.16
13/1/22 14:00,CWSS_BLK-I,64.28
13/1/22 14:00,CWSS_BLK-CDE,96.19
13/1/22 14:00,CWSS_BLK-A,100.39
13/1/22 15:00,CWSS_BLK-I,64.76
13/1/22 15:00,CWSS_BLK-B,83.87
13/1/22 15:00,CWSS_BLK-CDE,92.41
13/1/22 15:00,CWSS_BLK-A,97.57
13/1/22 16:00,CWSS_BLK-CDE,77.21
13/1/22 16:00,CWSS_BLK-I,53.95
13/1/22 16:00,CWSS_BLK-B,70.17
13/1/22 16:00,CWSS_BLK-A,82.15
13/1/22 17:00,CWSS_BLK-CDE,77.86
13/1/22 17:00,CWSS_BLK-B,66.11
13/1/22 17:00,CWSS_BLK-I,55.86
13/1/22 17:00,CWSS_BLK-A,78.85
13/1/22 18:00,CWSS_BLK-B,25.92
13/1/22 18:00,CWSS_BLK-I,24.35
13/1/22 18:00,CWSS_BLK-CDE,31.72
13/1/22 18:00,CWSS_BLK-A,30.59
13/1/22 19:00,CWSS_BLK-B,6.73
13/1/22 19:00,CWSS_BLK-CDE,8
13/1/22 19:00,CWSS_BLK-I,6.3
13/1/22 19:00,CWSS_BLK-A,7.94
13/1/22 20:00,CWSS_BLK-B,0.19
13/1/22 20:00,CWSS_BLK-CDE,0.19
13/1/22 20:00,CWSS_BLK-A,0.25
13/1/22 20:00,CWSS_BLK-I,0.19
14/1/22 1:00,CWSS_BLK-B,0
14/1/22 1:00,CWSS_BLK-CDE,0
14/1/22 1:00,CWSS_BLK-A,0
14/1/22 1:00,CWSS_BLK-I,0.03
14/1/22 2:00,CWSS_BLK-I,0
14/1/22 2:00,CWSS_BLK-B,0
14/1/22 2:00,CWSS_BLK-CDE,0
14/1/22 2:00,CWSS_BLK-A,0
14/1/22 3:00,CWSS_BLK-B,0
14/1/22 3:00,CWSS_BLK-CDE,0
14/1/22 3:00,CWSS_BLK-A,0
14/1/22 3:00,CWSS_BLK-I,0
14/1/22 4:00,CWSS_BLK-CDE,0
14/1/22 4:00,CWSS_BLK-B,0
14/1/22 4:00,CWSS_BLK-A,0
14/1/22 4:00,CWSS_BLK-I,0
14/1/22 5:00,CWSS_BLK-A,0
14/1/22 5:00,CWSS_BLK-B,0
14/1/22 5:00,CWSS_BLK-CDE,0
14/1/22 5:00,CWSS_BLK-I,0.03
14/1/22 6:00,CWSS_BLK-A,0
14/1/22 6:00,CWSS_BLK-I,0
14/1/22 6:00,CWSS_BLK-CDE,0
14/1/22 6:00,CWSS_BLK-B,0
14/1/22 7:00,CWSS_BLK-I,0
14/1/22 7:00,CWSS_BLK-A,0
14/1/22 7:00,CWSS_BLK-CDE,0
14/1/22 7:00,CWSS_BLK-B,0
14/1/22 8:00,CWSS_BLK-B,2.46
14/1/22 8:00,CWSS_BLK-A,2.59
14/1/22 8:00,CWSS_BLK-I,1.44
14/1/22 8:00,CWSS_BLK-CDE,2.43
14/1/22 9:00,CWSS_BLK-A,22.36
14/1/22 9:00,CWSS_BLK-I,10.46
14/1/22 9:00,CWSS_BLK-B,21.02
